;COD_PROVINCIA;NOM_PROVINCIA;COD_CANTON;NOM_CANTON;COD_PARROQUIA;NOM_PARROQUIA;EST_PARROQUIA;COD_ZONA;NOM_ZONA;COD_RECINTO;NOM_RECINTO;SEXO;JUNTA;ELECTORES;COD_JUNTA
578;4;CARCHI;10;MONTUFAR;5970;SAN JOSE;U;1;SAN JOSE;1520;UNIDAD EDUCATIVA MARIO OÑA PERDOMO SEDE N 2 ANTIGUA ESCUELA 27 DE SEPTIEMBRE;F;10;350;3564
579;4;CARCHI;10;MONTUFAR;5970;SAN JOSE;U;1;SAN JOSE;4650;UNIDAD EDUCATIVA MARIO OÑA PERDOMO BLOQUE 3;M;1;350;3547
580;4;CARCHI;10;MONTUFAR;5970;SAN JOSE;U;1;SAN JOSE;4650;UNIDAD EDUCATIVA MARIO OÑA PERDOMO BLOQUE 3;M;5;350;3555
581;4;CARCHI;10;MONTUFAR;5970;SAN JOSE;U;1;SAN JOSE;1520;UNIDAD EDUCATIVA MARIO OÑA PERDOMO SEDE N 2 ANTIGUA ESCUELA 27 DE SEPTIEMBRE;M;9;350;3563
582;4;CARCHI;10;MONTUFAR;5970;SAN JOSE;U;1;SAN JOSE;1520;UNIDAD EDUCATIVA MARIO OÑA PERDOMO SEDE N 2 ANTIGUA ESCUELA 27 DE SEPTIEMBRE;M;13;264;3571
583;4;CARCHI;10;MONTUFAR;5970;SAN JOSE;U;3;CANCHAGUANO;2867;ESCUELA BASICA PROCER MANUEL QUIROGA;M;1;69;3575
584;4;CARCHI;15;ESPEJO;1150;EL GOALTAL / LAS JUNTAS;R;2;CORAZON DE MUNDO NUEVO;2684;UNIDAD EDUCATIVA ROMULO DELGADO;M;1;111;3579
585;4;CARCHI;15;ESPEJO;2040;LA LIBERTAD;R;0; ;1555;UNIDAD EDUCATIVA LIBERTAD (ANTERIORMENTE COLEGIO LA LIBERTAD);F;4;350;3586
586;4;CARCHI;15;ESPEJO;2040;LA LIBERTAD;R;0; ;1555;UNIDAD EDUCATIVA LIBERTAD (ANTERIORMENTE COLEGIO LA LIBERTAD);M;3;350;3585
587;4;CARCHI;15;ESPEJO;3435;SAN ISIDRO;R;0; ;1568;UNIDAD EDUCATIVA SAN ISIDRO (ANTERIORMENTE ESCUELA 9 DE OCTUBRE);F;2;350;3592
588;4;CARCHI;15;ESPEJO;3435;SAN ISIDRO;R;0; ;1568;UNIDAD EDUCATIVA SAN ISIDRO (ANTERIORMENTE ESCUELA 9 DE OCTUBRE);M;1;350;3591
589;4;CARCHI;15;ESPEJO;5295;EL ANGEL;U;1;EL ANGEL;1563;UNIDAD EDUCATIVA EL ANGEL(ANTERIORMENTE COLEGIO NACIONAL EL ANGEL);F;1;350;3599
590;4;CARCHI;15;ESPEJO;5295;EL ANGEL;U;1;EL ANGEL;5806;UNIDAD EDUCATIVA EL ANGEL SEDE 2;F;5;350;3607
591;4;CARCHI;15;ESPEJO;5295;EL ANGEL;U;1;EL ANGEL;1563;UNIDAD EDUCATIVA EL ANGEL(ANTERIORMENTE COLEGIO NACIONAL EL ANGEL);M;2;350;3602
592;4;CARCHI;15;ESPEJO;5295;EL ANGEL;U;1;EL ANGEL;5806;UNIDAD EDUCATIVA EL ANGEL SEDE 2;M;6;350;3610
593;4;CARCHI;15;ESPEJO;6250;27 DE SEPTIEMBRE;U;0; ;2807;UNIDAD EDUCATIVA ALFONSO HERRERA SEDE 27 DE SEPTIEMBRE;F;1;350;3615
594;4;CARCHI;20;MIRA;1835;JIJON Y CAAMAÑO;R;1;JIJON Y CAAMAÑO;5506;UNIDAD EDUCATIVA EUGENIO ESPEJO SEDE 1;F;1;350;3619
595;4;CARCHI;20;MIRA;1835;JIJON Y CAAMAÑO;R;1;JIJON Y CAAMAÑO;5506;UNIDAD EDUCATIVA EUGENIO ESPEJO SEDE 1;M;2;350;3622
596;4;CARCHI;20;MIRA;1875;JUAN MONTALVO;R;1;JUAN MONTALVO;2849;UNIDAD EDUCATIVA JUAN MONTALVO;F;1;350;3627
597;4;CARCHI;20;MIRA;2010;LA CONCEPCION;R;1;LA CONCEPCION;1570;UNIDAD EDUCATIVA 19 DE NOVIEMBRE (ANTERIORMENTE COLEGIO NACIONAL 19 DE NOVIEMBRE);F;1;350;3633
598;4;CARCHI;20;MIRA;2010;LA CONCEPCION;R;1;LA CONCEPCION;1570;UNIDAD EDUCATIVA 19 DE NOVIEMBRE (ANTERIORMENTE COLEGIO NACIONAL 19 DE NOVIEMBRE);M;1;350;3634
599;4;CARCHI;20;MIRA;2010;LA CONCEPCION;R;3;SANTA LUCIA;5010;ESCUELA ERNESTO RUIZ ARTURO;M;1;171;3643
600;4;CARCHI;20;MIRA;5685;MIRA;U;1;MIRA;1567;UNIDAD EDUCATIVA CARLOS MARTINEZ ACOSTA (ANTERIORMENTE COLEGIO CARLOS MARTINEZ ACOSTA) SEDE 1.;F;2;350;3648
601;4;CARCHI;20;MIRA;5685;MIRA;U;1;MIRA;1567;UNIDAD EDUCATIVA CARLOS MARTINEZ ACOSTA (ANTERIORMENTE COLEGIO CARLOS MARTINEZ ACOSTA) SEDE 1.;F;6;350;3656
602;4;CARCHI;20;MIRA;5685;MIRA;U;1;MIRA;1567;UNIDAD EDUCATIVA CARLOS MARTINEZ ACOSTA (ANTERIORMENTE COLEGIO CARLOS MARTINEZ ACOSTA) SEDE 1.;M;2;350;3649
603;4;CARCHI;20;MIRA;5685;MIRA;U;1;MIRA;1567;UNIDAD EDUCATIVA CARLOS MARTINEZ ACOSTA (ANTERIORMENTE COLEGIO CARLOS MARTINEZ ACOSTA) SEDE 1.;M;6;350;3657
604;4;CARCHI;20;MIRA;5685;MIRA;U;2;MASCARILLA;2850;UNIDAD EDUCATIVA CARLOS MARTINEZ ACOSTA SEDE N°2- MASCARILLA;M;1;160;3663
605;4;CARCHI;25;BOLIVAR;1055;SAN RAFAEL;R;1;SAN RAFAEL;3115;UNIDAD EDUCATIVA CARLOS MONTUFAR SEDE N°2;F;2;129;3668
606;4;CARCHI;25;BOLIVAR;1055;SAN RAFAEL;R;2;CALDERA;7646;ESCUELA GENERAL BASICA CUBA;M;1;252;3671
607;4;CARCHI;25;BOLIVAR;1315;GARCIA MORENO;R;1;GARCIA MORENO;3158;UNIDAD EDUCATIVA GARCIA MORENO SEDE N°1;M;2;325;3675
608;4;CARCHI;25;BOLIVAR;2205;LOS ANDES;R;1;LOS ANDES;3149;UNIDAD EDUCATIVA LOS ANDES SEDE N°1;F;2;310;3680
609;4;CARCHI;25;BOLIVAR;2205;LOS ANDES;R;2;PIQUIUCHO;2826;UNIDAD EDUCATIVA DEL MILENIO SAN GABRIEL DE PIQUIUCHO;M;1;215;3683
610;4;CARCHI;25;BOLIVAR;2455;MONTEOLIVO;R;1;MONTEOLIVO;3084;UNIDAD EDUCATIVA MONTEOLIVO SEDE N°2;F;2;187;3688
611;4;CARCHI;25;BOLIVAR;2455;MONTEOLIVO;R;2;PUEBLO NUEVO;5787;ESCUELA JUAN DE DIOS PADILLA;M;1;173;3691
612;4;CARCHI;25;BOLIVAR;3680;SAN VICENTE DE PUSIR;R;1;SAN VICENTE DE PUSIR;3344;UNIDAD EDUCATIVA SAN VICENTE (ESCUELA JUAN SALINAS);F;2;255;3696
613;4;CARCHI;25;BOLIVAR;3680;SAN VICENTE DE PUSIR;R;2;PUSIR GRANDE;2801;UNIDAD EDUCATIVA PUSIR GRANDE;M;1;181;3699
614;4;CARCHI;25;BOLIVAR;6520;BOLIVAR;U;1;BOLIVAR;1552;UNIDAD EDUCATIVA JULIO ANDRADE SEDE 3;F;2;350;3704
615;4;CARCHI;25;BOLIVAR;6520;BOLIVAR;U;1;BOLIVAR;1552;UNIDAD EDUCATIVA JULIO ANDRADE SEDE 3;F;6;350;3712
616;4;CARCHI;25;BOLIVAR;6520;BOLIVAR;U;1;BOLIVAR;1552;UNIDAD EDUCATIVA JULIO ANDRADE SEDE 3;M;3;350;3707
617;4;CARCHI;25;BOLIVAR;6520;BOLIVAR;U;1;BOLIVAR;1552;UNIDAD EDUCATIVA JULIO ANDRADE SEDE 3;M;7;209;3715
618;4;CARCHI;25;BOLIVAR;6520;BOLIVAR;U;3;CUESACA;3307;ESCUELA UNE;M;1;139;3719
619;4;CARCHI;995;SAN PEDRO DE HUACA;1520;MARISCAL SUCRE;R;0; ;3369;UNIDAD EDUCATIVA MARISCAL SUCRE / ANTIGUA ESCUELA FRANCISCO DE ORELLANA;M;2;261;3723
620;4;CARCHI;995;SAN PEDRO DE HUACA;6665;HUACA;U;1;HUACA;1479;UNIDAD EDUCATIVA HUACA (ANTERIORMENTE COLEGIO NACIONAL HUACA);F;4;350;3730
621;4;CARCHI;995;SAN PEDRO DE HUACA;6665;HUACA;U;1;HUACA;5026;UNIDAD EDUCATIVA MANUEL MARIA VELASCO;F;8;350;3738
622;4;CARCHI;995;SAN PEDRO DE HUACA;6665;HUACA;U;1;HUACA;1479;UNIDAD EDUCATIVA HUACA (ANTERIORMENTE COLEGIO NACIONAL HUACA);M;3;350;3729
623;4;CARCHI;995;SAN PEDRO DE HUACA;6665;HUACA;U;1;HUACA;5026;UNIDAD EDUCATIVA MANUEL MARIA VELASCO;M;7;350;3737
624;6;CHIMBORAZO;190;CHAMBO;5475;CHAMBO;U;1;CHAMBO;183;COLEGIO BACHILLERATO CHAMBO;F;10;350;4952
625;6;CHIMBORAZO;190;CHAMBO;5475;CHAMBO;U;1;CHAMBO;227;ESCUELA DE EDUCACION BASICA LEOPOLDO FREIRE;M;4;350;4941
626;6;CHIMBORAZO;190;CHAMBO;5475;CHAMBO;U;1;CHAMBO;183;COLEGIO BACHILLERATO CHAMBO;M;15;350;4963
627;6;CHIMBORAZO;195;RIOBAMBA;420;CACHA;R;0; ;387;PLAZA CENTRAL GAD PARROQUIAL CACHA;M;1;350;4972
628;6;CHIMBORAZO;195;RIOBAMBA;445;CALPI;R;1;CALPI;856;COLISEO DE CALPI;F;7;350;4993
629;6;CHIMBORAZO;195;RIOBAMBA;445;CALPI;R;2;NITILUISA;1886;UNIDAD EDUCATIVA TÉCNICO AUTACHI;F;1;144;4998
630;6;CHIMBORAZO;195;RIOBAMBA;1280;FLORES;R;1;FLORES;760;UNIDAD EDUCATIVA 21 DE ABRIL -EX COLEGIO TECNICO 21 DE ABRIL-;F;3;350;5011
631;6;CHIMBORAZO;195;RIOBAMBA;1280;FLORES;R;3;NAUBUG;748;UNIDAD EDUCATIVA LIZARDO GARCIA;F;1;158;5020
632;6;CHIMBORAZO;195;RIOBAMBA;2160;LICAN;R;0; ;683;ESCUELA SIMON RODRIGUEZ;M;1;350;5023
633;6;CHIMBORAZO;195;RIOBAMBA;2165;LICTO;R;1;LICTO;57;UNIDAD EDUCATIVA LICTO -EX ESCUELA JOSE FELIX HEREDIA-;F;3;350;5044
634;6;CHIMBORAZO;195;RIOBAMBA;2165;LICTO;R;1;LICTO;57;UNIDAD EDUCATIVA LICTO -EX ESCUELA JOSE FELIX HEREDIA-;M;2;350;5043
635;6;CHIMBORAZO;195;RIOBAMBA;2165;LICTO;R;2;TUNSHI SAN NICOLAS;3017;CASA PARROQUIAL DE TUNSHI SAN NICOLAS;M;1;109;5064
636;6;CHIMBORAZO;195;RIOBAMBA;3035;PUNGALA;R;1;PUNGALA;136;UNIDAD EDUCATIVA DANIEL LEON BORJA;M;4;350;5072
637;6;CHIMBORAZO;195;RIOBAMBA;3040;PUNIN;R;1;PUNIN;678;UNIDAD EDUCATIVA CONDORAZO -EX COLEGIO TECNICO INDUSTRIAL CONDORAZO-;F;4;350;5089
638;6;CHIMBORAZO;195;RIOBAMBA;3040;PUNIN;R;1;PUNIN;6314;UNIDAD EDUCATIVA CONDORAZO -EX ESCUELA BENITO JUAREZ-;M;6;350;5094
639;6;CHIMBORAZO;195;RIOBAMBA;3095;QUIMIAG;R;1;QUIMIAG;491;ESCUELA DE EDUCACION BASICA BERNARDO CASTILLO;F;7;164;5114
640;6;CHIMBORAZO;195;RIOBAMBA;3515;SAN JUAN;R;0; ;487;UNIDAD EDUCATIVA SAN JUAN BAUTISTA -ESCUELA DE EDUCACIÓN BÁSICA SAN JUAN BAUTISTA-;F;1;350;5119
641;6;CHIMBORAZO;195;RIOBAMBA;3515;SAN JUAN;R;0; ;6313;UNIDAD EDUCATIVA SAN JUAN BAUTISTA;F;12;63;5140
642;6;CHIMBORAZO;195;RIOBAMBA;3560;SAN LUIS;R;1;SAN LUIS;846;CENTRO DE EDUCACION BASICA SAN LUIS REY DE FRANCIA;F;1;350;5141
643;6;CHIMBORAZO;195;RIOBAMBA;3560;SAN LUIS;R;1;SAN LUIS;846;CENTRO DE EDUCACION BASICA SAN LUIS REY DE FRANCIA;M;3;350;5146
644;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;677;UNIDAD EDUCATIVA NICANOR LARREA;F;3;350;5165
645;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;680;UNIDAD EDUCATIVA VICENTE ANDA AGUIRRE;F;14;350;5187
646;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;707;UNIDAD EDUCATIVA CAMILO GALLEGOS TOLEDO;F;25;350;5209
647;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;845;UNIDAD EDUCATIVA RIOBAMBA;F;36;350;5231
648;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;1497;UNIDAD EDUCATIVA ANDA AGUIRRE -EX ESCUELA ARNALDO MERINO-;F;47;350;5253
649;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;5294;UNIDAD EDUCATIVA CAPITAN EDMUNDO CHIRIBOGA GONZALEZ;F;58;350;5275
650;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;5294;UNIDAD EDUCATIVA CAPITAN EDMUNDO CHIRIBOGA GONZALEZ;F;69;350;5297
651;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;677;UNIDAD EDUCATIVA NICANOR LARREA;M;1;350;5162
652;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;680;UNIDAD EDUCATIVA VICENTE ANDA AGUIRRE;M;12;350;5184
653;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;707;UNIDAD EDUCATIVA CAMILO GALLEGOS TOLEDO;M;23;350;5206
654;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;845;UNIDAD EDUCATIVA RIOBAMBA;M;34;350;5228
655;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;1497;UNIDAD EDUCATIVA ANDA AGUIRRE -EX ESCUELA ARNALDO MERINO-;M;45;350;5250
656;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;5294;UNIDAD EDUCATIVA CAPITAN EDMUNDO CHIRIBOGA GONZALEZ;M;56;350;5272
657;6;CHIMBORAZO;195;RIOBAMBA;5590;LIZARZABURU;U;0; ;7026;ESCUELA DE EDUCACION BASICA SAN FELIPE NERI;M;67;350;5294
658;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;425;UNIDAD EDUCATIVA SANTA MARIANA DE JESUS;F;6;350;5325
659;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;614;UNIDAD EDUCATIVA SAN FELIPE NERI;F;17;350;5347
660;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;624;UNIDAD EDUCATIVA JUAN DE VELASCO;F;28;350;5369
661;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;6308;UNIDAD EDUCATIVA CARLOS CISNEROS;F;39;350;5391
662;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;6346;UNIDAD EDUCATIVA AMELIA GALLEGOS -EX ESCUELA MAGDALENA DAVALOS-;F;50;225;5410
663;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;614;UNIDAD EDUCATIVA SAN FELIPE NERI;M;11;350;5336
664;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;624;UNIDAD EDUCATIVA JUAN DE VELASCO;M;22;350;5358
665;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;6308;UNIDAD EDUCATIVA CARLOS CISNEROS;M;33;350;5380
666;6;CHIMBORAZO;195;RIOBAMBA;5630;MALDONADO;U;0; ;6346;UNIDAD EDUCATIVA AMELIA GALLEGOS -EX ESCUELA MAGDALENA DAVALOS-;M;44;350;5402
667;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;398;UNIDAD EDUCATIVA SALESIANOS -STAR-;F;9;350;5427
668;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;488;UNIDAD EDUCATIVA LA SALLE;F;20;350;5449
669;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;6333;UNIDAD EDUCATIVA JOSE MARIA ROMAN;F;31;350;5471
670;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;6347;UNIDAD EDUCATIVA COMBATIENTES DE TAPI;F;42;350;5493
671;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;6513;UNIDAD EDUCATIVA PEDRO VICENTE MALDONADO -CAMPUS NORTE-;F;53;130;5511
672;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;488;UNIDAD EDUCATIVA LA SALLE;M;11;350;5432
673;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;6333;UNIDAD EDUCATIVA JOSE MARIA ROMAN;M;22;350;5454
674;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;6347;UNIDAD EDUCATIVA COMBATIENTES DE TAPI;M;33;350;5476
675;6;CHIMBORAZO;195;RIOBAMBA;6220;VELASCO;U;0; ;6513;UNIDAD EDUCATIVA PEDRO VICENTE MALDONADO -CAMPUS NORTE-;M;44;350;5498
676;6;CHIMBORAZO;195;RIOBAMBA;6230;VELOZ;U;0; ;460;UNIDAD EDUCATIVA ISABEL DE GODIN;F;7;350;5526
677;6;CHIMBORAZO;195;RIOBAMBA;6230;VELOZ;U;0; ;1823;UNIDAD EDUCATIVA FISCOMISIONAL SAN VICENTE DE PAUL;F;18;350;5548
678;6;CHIMBORAZO;195;RIOBAMBA;6230;VELOZ;U;0; ;6321;UNIDAD EDUCATIVA FERNANDO DAQUILEMA;F;29;350;5570
679;6;CHIMBORAZO;195;RIOBAMBA;6230;VELOZ;U;0; ;460;UNIDAD EDUCATIVA ISABEL DE GODIN;M;5;350;5523
680;6;CHIMBORAZO;195;RIOBAMBA;6230;VELOZ;U;0; ;460;UNIDAD EDUCATIVA ISABEL DE GODIN;M;16;350;5545
681;6;CHIMBORAZO;195;RIOBAMBA;6230;VELOZ;U;0; ;6321;UNIDAD EDUCATIVA FERNANDO DAQUILEMA;M;27;350;5567
682;6;CHIMBORAZO;195;RIOBAMBA;6290;YARUQUIES;U;0; ;451;UNIDAD EDUCATIVA YARUQUIES;F;6;350;5594
683;6;CHIMBORAZO;195;RIOBAMBA;6290;YARUQUIES;U;0; ;6303;UNIDAD EDUCATIVA ADOLFO KOLPING;M;7;350;5597
684;6;CHIMBORAZO;200;GUANO;410;VALPARAISO;R;0; ;948;ESCUELA URUGUAY;F;1;243;5611
685;6;CHIMBORAZO;200;GUANO;2080;LA PROVIDENCIA;R;0; ;578;SALON DE ACTOS DE LA JUNTA PARROQUIAL (EX ESCUELA 2 DE DICIEMBRE);M;1;249;5622
686;6;CHIMBORAZO;200;GUANO;3295;SAN ANDRES;R;1;SAN ANDRES;859;UNIDAD EDUCATIVA SAN ANDRES -EX ESCUELA IMBABURA-;F;11;350;5643
687;6;CHIMBORAZO;200;GUANO;3295;SAN ANDRES;R;1;SAN ANDRES;844;UNIDAD EDUCATIVA SAN ANDRES -EX ESCUELA DOCTOR CESAR NAVEDA-;M;5;350;5632
688;6;CHIMBORAZO;200;GUANO;3295;SAN ANDRES;R;1;SAN ANDRES;859;UNIDAD EDUCATIVA SAN ANDRES -EX ESCUELA IMBABURA-;M;16;108;5654
689;6;CHIMBORAZO;200;GUANO;3450;SAN ISIDRO DE PATULU;R;1;SAN ISIDRO DE PATULU;412;UNIDAD EDUCATIVA SAN ISIDRO -EX COLEGIO TENIENTE HUGO ORTIZ-;F;3;350;5668
690;6;CHIMBORAZO;200;GUANO;5315;EL ROSARIO;U;1;EL ROSARIO;1426;SOCIEDAD OBRERA EL ROSARIO;F;2;350;5678
691;6;CHIMBORAZO;200;GUANO;5550;LA MATRIZ;U;1;LA MATRIZ;943;ESCUELA DR. GABRIEL GARCIA MORENO;F;4;350;5693
692;6;CHIMBORAZO;200;GUANO;5550;LA MATRIZ;U;1;LA MATRIZ;2278;UNIDAD EDUCATIVA DR. ALFREDO PEREZ GUERRERO -EX ESCUELA PACIFICO VILLAGOMEZ-;F;15;350;5715
693;6;CHIMBORAZO;200;GUANO;5550;LA MATRIZ;U;1;LA MATRIZ;943;ESCUELA DR. GABRIEL GARCIA MORENO;M;5;350;5696
694;6;CHIMBORAZO;200;GUANO;5550;LA MATRIZ;U;1;LA MATRIZ;2278;UNIDAD EDUCATIVA DR. ALFREDO PEREZ GUERRERO -EX ESCUELA PACIFICO VILLAGOMEZ-;M;16;350;5718
695;6;CHIMBORAZO;205;COLTA;610;COLUMBE;R;1;COLUMBE;388;UNIDAD EDUCATIVA HUALCOPO DUCHICELA;F;2;350;5735
696;6;CHIMBORAZO;205;COLTA;610;COLUMBE;R;1;COLUMBE;426;UNIDAD EDUCATIVA HUALCOPO DUCHICELA SEDE 1 -EX ESCUELA DR. LUIS PASTEUR-;F;13;350;5757
697;6;CHIMBORAZO;205;COLTA;610;COLUMBE;R;1;COLUMBE;388;UNIDAD EDUCATIVA HUALCOPO DUCHICELA;M;4;350;5740
698;6;CHIMBORAZO;205;COLTA;610;COLUMBE;R;1;COLUMBE;426;UNIDAD EDUCATIVA HUALCOPO DUCHICELA SEDE 1 -EX ESCUELA DR. LUIS PASTEUR-;M;15;350;5762
699;6;CHIMBORAZO;205;COLTA;1865;JUAN DE VELASCO / PONGOR;R;1;JUAN DE VELASCO;484;UNIDAD EDUCATIVA 24 DE MAYO;F;1;350;5778
700;6;CHIMBORAZO;205;COLTA;4430;SANTIAGO DE QUITO;R;0; ;104;UNIDAD EDUCATIVA INTERCULTURAL BILINGUE SANTIAGO DE QUITO -EX ESCUELA EL LAGO-;F;2;350;5790
701;6;CHIMBORAZO;205;COLTA;5145;CAJABAMBA;U;0; ;226;UNIDAD EDUCATIVA TOMAS OLEAS;F;6;350;5805
702;6;CHIMBORAZO;205;COLTA;5145;CAJABAMBA;U;0; ;1516;COLISEO DE DEPORTES ABRAHAM ROMERO CABRERA;F;17;199;5827
703;6;CHIMBORAZO;205;COLTA;5145;CAJABAMBA;U;0; ;1516;COLISEO DE DEPORTES ABRAHAM ROMERO CABRERA;M;11;350;5816
704;6;CHIMBORAZO;205;COLTA;6080;SICALPA;U;0; ;381;UNIDAD EDUCATIVA MARIANA DE JESUS;F;6;350;5838
705;6;CHIMBORAZO;205;COLTA;6080;SICALPA;U;0; ;381;UNIDAD EDUCATIVA MARIANA DE JESUS;M;3;350;5833
706;6;CHIMBORAZO;210;GUAMOTE;555;CEBADAS;R;1;CEBADAS;837;UNIDAD EDUCATIVA DOCTOR EMILIO UZCATEGUI -EX ESCUELA HISPANA PATRIA-;F;2;350;5856
707;6;CHIMBORAZO;210;GUAMOTE;555;CEBADAS;R;1;CEBADAS;837;UNIDAD EDUCATIVA DOCTOR EMILIO UZCATEGUI -EX ESCUELA HISPANA PATRIA-;M;3;350;5859
708;6;CHIMBORAZO;210;GUAMOTE;2730;PALMIRA;R;1;PALMIRA;4957;UNIDAD EDUCATIVA DEL MILENIO GUARDIANA DE LA LENGUA 27 DE FEBRERO;F;2;350;5878
709;6;CHIMBORAZO;210;GUAMOTE;2730;PALMIRA;R;1;PALMIRA;6352;UNIDAD EDUCATIVA RAFAEL AVILES MONCAYO;F;13;350;5900
710;6;CHIMBORAZO;210;GUAMOTE;2730;PALMIRA;R;1;PALMIRA;6352;UNIDAD EDUCATIVA RAFAEL AVILES MONCAYO;M;10;350;5895
711;6;CHIMBORAZO;210;GUAMOTE;5430;GUAMOTE;U;1;GUAMOTE;155;UNIDAD EDUCATIVA VELASCO IBARRA;F;4;350;5913
712;6;CHIMBORAZO;210;GUAMOTE;5430;GUAMOTE;U;1;GUAMOTE;117;UNIDAD EDUCATIVA VELASCO IBARRA BLOQUE 5 -EX ESCUELA RIO AMAZONAS-;F;15;350;5935
713;6;CHIMBORAZO;210;GUAMOTE;5430;GUAMOTE;U;1;GUAMOTE;581;UNIDAD EDUCATIVA VELASCO IBARRA BLOQUE 2 -EX ESC LAURA CARBO-;F;26;350;5957
714;6;CHIMBORAZO;210;GUAMOTE;5430;GUAMOTE;U;1;GUAMOTE;155;UNIDAD EDUCATIVA VELASCO IBARRA;M;7;350;5920
715;6;CHIMBORAZO;210;GUAMOTE;5430;GUAMOTE;U;1;GUAMOTE;117;UNIDAD EDUCATIVA VELASCO IBARRA BLOQUE 5 -EX ESCUELA RIO AMAZONAS-;M;18;350;5942
716;6;CHIMBORAZO;210;GUAMOTE;5430;GUAMOTE;U;1;GUAMOTE;6335;UNIDAD EDUCATIVA VELASCO IBARRA BLOQUE 3;M;29;207;5964
717;6;CHIMBORAZO;215;ALAUSI;20;ACHUPALLAS;R;1;ACHUPALLAS;1769;UNIDAD EDUCATIVA ACHUPALLAS BLOQUE 1 -EX COLEGIO MARISCAL ANTONIO JOSE DE SUCRE-;F;3;350;5978
718;6;CHIMBORAZO;215;ALAUSI;20;ACHUPALLAS;R;1;ACHUPALLAS;1769;UNIDAD EDUCATIVA ACHUPALLAS BLOQUE 1 -EX COLEGIO MARISCAL ANTONIO JOSE DE SUCRE-;M;5;350;5983
719;6;CHIMBORAZO;215;ALAUSI;20;ACHUPALLAS;R;2;TOTORAS;3020;UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE TOTORAS;M;3;160;5997
720;6;CHIMBORAZO;215;ALAUSI;1660;HUIGRA;R;0; ;577;COLISEO DE LA PARROQUIA HUIGRA;F;3;288;6011
721;6;CHIMBORAZO;215;ALAUSI;3025;PUMALLACTA;R;0; ;3091;SALON DE ACTOS ESCUELA EUGENIO ESPEJO;M;1;304;6020
722;6;CHIMBORAZO;215;ALAUSI;4030;TIXAN;R;1;TIXAN;625;UNIDAD EDUCATIVA JUAN FRANCISCO YEROVI -EX COLEGIO JUAN FRANCISCO YEROVI-;F;1;350;6031
723;6;CHIMBORAZO;215;ALAUSI;4030;TIXAN;R;1;TIXAN;3080;CASA DEL PUEBLO TIXAN;F;12;294;6053
724;6;CHIMBORAZO;215;ALAUSI;4030;TIXAN;R;1;TIXAN;3080;CASA DEL PUEBLO TIXAN;M;11;318;6052
725;6;CHIMBORAZO;215;ALAUSI;5010;ALAUSI;U;1;ALAUSI;7467;UNIDAD EDUCATIVA CIUDAD DE ALAUSI - EX INES JIMENEZ;F;8;350;6071
726;6;CHIMBORAZO;215;ALAUSI;5010;ALAUSI;U;1;ALAUSI;7466;COLISEO DEL SINDICATO DE CHOFERES PROFESIONALES;M;2;350;6060
727;6;CHIMBORAZO;215;ALAUSI;5010;ALAUSI;U;1;ALAUSI;6291;UNIDAD EDUCATIVA PCEI CHIMBORAZO - EX. ESC. 13 DE NOVEIMBRE;M;13;350;6082
