;COD_PROVINCIA;NOM_PROVINCIA;COD_CANTON;NOM_CANTON;COD_PARROQUIA;NOM_PARROQUIA;EST_PARROQUIA;COD_ZONA;NOM_ZONA;COD_RECINTO;NOM_RECINTO;SEXO;JUNTA;ELECTORES;COD_JUNTA
1302;11;LOJA;310;PALTAS;5180;CATACOCHA;U;0; ;1327;UE MARISTA - ESCUELA;M;2;350;20858
1303;11;LOJA;310;PALTAS;5180;CATACOCHA;U;0; ;6092;UE PALTAS;M;17;149;20887
1304;11;LOJA;311;OLMEDO;6730;OLMEDO;U;0; ;6095;UE CRISTOBAL COLÓN;F;6;170;20907
1305;11;LOJA;315;CELICA;3255;SABANILLA;R;1;SABANILLA;2542;EGB MANUEL MARÍA SÁNCHEZ;F;3;62;20919
1306;11;LOJA;315;CELICA;5195;CELICA;U;0; ;7028;U. E. DEL MILENIO CELICA;F;2;350;20937
1307;11;LOJA;315;CELICA;5195;CELICA;U;0; ;7028;U. E. DEL MILENIO CELICA;M;8;350;20950
1308;11;LOJA;320;CALVAS;4150;UTUANA;R;0; ;2957;UE UTUANA;M;1;350;20971
1309;11;LOJA;320;CALVAS;5175;CARIAMANGA;U;0; ;3011;UE MARÍA AUXILIADORA;F;14;350;21000
1310;11;LOJA;320;CALVAS;5175;CARIAMANGA;U;0; ;1515;UE ELOY ALFARO;M;7;350;20987
1311;11;LOJA;320;CALVAS;5240;CHILE;U;0; ;1544;EGB CHILE;F;1;350;21017
1312;11;LOJA;325;MACARA;2145;LA VICTORIA;R;0; ;2586;EGB TORIBIO MORA;F;1;350;21032
1313;11;LOJA;325;MACARA;5680;MACARA;U;1;MACARA;1075;UEF MARISTA MACARÁ;F;6;350;21052
1314;11;LOJA;325;MACARA;5680;MACARA;U;1;MACARA;1075;UEF MARISTA MACARÁ;M;4;350;21049
1315;11;LOJA;325;MACARA;5680;MACARA;U;2;ALGODONAL;2359;EGB CORONEL MIGUEL ÁNGEL ESTRELLA;F;1;45;21077
1316;11;LOJA;330;PUYANGO;2405;MERCADILLO;R;0; ;2929;EGB ALONSO DE MERCADILLO;F;1;350;21094
1317;11;LOJA;330;PUYANGO;5005;ALAMOR;U;0; ;833;UE JULIO ISAAC ESPINOZA OCHOA;F;8;350;21118
1318;11;LOJA;330;PUYANGO;5005;ALAMOR;U;0; ;2931;UE FISCOMISIONAL GRAN COLOMBIA;M;11;350;21125
1319;11;LOJA;335;GONZANAMA;2520;NAMBACOLA;R;1;NAMBACOLA;2117;UE NAMBACOLA;M;1;350;21137
1320;11;LOJA;335;GONZANAMA;3270;SACAPALCA;R;2;CRUZ DE YAZAPA;2098;EGB CIUDAD DE GONZANAMÁ;M;1;68;21158
1321;11;LOJA;340;ESPINDOLA;790;EL INGENIO;R;1;EL INGENIO;2503;EGB JAVIER VALDIVIESO;F;1;350;21179
1322;11;LOJA;340;ESPINDOLA;3765;SANTA TERESITA;R;1;SANTA TERESITA;2516;EGB RIOBAMBA;M;1;350;21197
1323;11;LOJA;340;ESPINDOLA;5020;AMALUZA;U;0; ;527;UEF MONSEÑOR LUIS ALFONZO CRESPO;M;2;350;21213
1324;11;LOJA;345;SOZORANGA;6120;SOZORANGA;U;0; ;1065;COLEGIO DE BACHILLERATO 18 DE NOVIEMBRE;F;2;350;21238
1325;11;LOJA;730;PINDAL;4545;MILAGROS;R;1;MILAGROS;2537;EGB EDUARDO HANNER;F;1;350;21256
1326;11;LOJA;730;PINDAL;5810;PINDAL /FEDERICO PAEZ;U;0; ;2538;COLEGIO DE BACHILLERATO PINDAL;M;3;350;21268
1327;11;LOJA;740;QUILANGA;6260;QUILANGA /LA PAZ;U;0; ;392;UE QUILANGA;M;1;350;21283
1328;11;LOJA;815;CHAGUARPAMBA;6530;CHAGUARPAMBA;U;0; ;1303;COLEGIO TÉCNICO CHAGUARPAMBA;F;1;350;21305
1329;12;LOS RIOS;515;BABAHOYO;520;CARACOL;R;0; ;6328;UNIDAD EDUCATIVA CARACOL - BLOQUE CENTRAL;F;4;350;21323
1330;12;LOS RIOS;515;BABAHOYO;1265;FEBRES CORDERO;R;1;FEBRES CORDERO;311;UNIDAD EDUCATIVA 29 DE AGOSTO;F;5;350;21339
1331;12;LOS RIOS;515;BABAHOYO;1265;FEBRES CORDERO;R;1;FEBRES CORDERO;311;UNIDAD EDUCATIVA 29 DE AGOSTO;M;3;350;21336
1332;12;LOS RIOS;515;BABAHOYO;1265;FEBRES CORDERO;R;1;FEBRES CORDERO;6178;POLIDEPORTIVO DE USO MULTIPLE DE MATA DE CACAO;M;18;350;21365
1333;12;LOS RIOS;515;BABAHOYO;1525;LA UNION;R;1;LA UNION;4260;UNIDAD EDUCATIVA DEL MILENIO CARLOS ALBERTO AGUIRRE AVILES;F;6;350;21385
1334;12;LOS RIOS;515;BABAHOYO;1525;LA UNION;R;1;LA UNION;4260;UNIDAD EDUCATIVA DEL MILENIO CARLOS ALBERTO AGUIRRE AVILES;M;6;350;21386
1335;12;LOS RIOS;515;BABAHOYO;2875;PIMOCHA;R;1;PIMOCHA;4656;UNIDAD EDUCATIVA DEL MILENIO SIMON BOLIVAR;F;4;350;21413
1336;12;LOS RIOS;515;BABAHOYO;2875;PIMOCHA;R;1;PIMOCHA;4656;UNIDAD EDUCATIVA DEL MILENIO SIMON BOLIVAR;M;2;350;21410
1337;12;LOS RIOS;515;BABAHOYO;2875;PIMOCHA;R;1;PIMOCHA;1940;ESCUELA DE EDUCACION BASICA SIMON BOLIVAR;M;17;350;21440
1338;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;65;UNIDAD EDUCATIVA PADRE MARCOS BENETAZZO;F;9;350;21463
1339;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;572;UNIDAD EDUCATIVA JOSE MARIA ESTRADA COELLO;F;24;350;21493
1340;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;319;UNIDAD EDUCATIVA EUGENIO ESPEJO;F;39;350;21523
1341;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;2061;UNIVERSIDAD TECNICA DE BABAHOYO;F;54;350;21553
1342;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;2061;UNIVERSIDAD TECNICA DE BABAHOYO;F;69;350;21583
1343;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;6009;UNIDAD EDUCATIVA EMIGDIO ESPARZA MORENO - BLOQUE 2;F;84;370;21612
1344;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;65;UNIDAD EDUCATIVA PADRE MARCOS BENETAZZO;M;15;350;21476
1345;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;319;UNIDAD EDUCATIVA EUGENIO ESPEJO;M;30;350;21506
1346;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;558;UNIDAD EDUCATIVA FRANCISCO HUERTA RENDON;M;45;350;21536
1347;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;2061;UNIVERSIDAD TECNICA DE BABAHOYO;M;60;350;21566
1348;12;LOS RIOS;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;6131;UNIDAD EDUCATIVA EMIGDIO ESPARZA MORENO - BLOQUE 1;M;75;350;21596
1349;12;LOS RIOS;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;1;DR. CAMILO PONCE E.;1867;UNIDAD EDUCATIVA BABAHOYO;F;6;350;21627
1350;12;LOS RIOS;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;1;DR. CAMILO PONCE E.;944;ESCUELA DE EDUCACION BASICA AURORA ESTRADA;F;21;350;21657
1351;12;LOS RIOS;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;1;DR. CAMILO PONCE E.;6170;UNIDAD EDUCATIVA ADOLFO MARIA ASTUDILLO;F;36;350;21687
1352;12;LOS RIOS;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;1;DR. CAMILO PONCE E.;1867;UNIDAD EDUCATIVA BABAHOYO;M;13;350;21642
1353;12;LOS RIOS;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;1;DR. CAMILO PONCE E.;1706;ESCUELA DEL SINDICATO DE CHOFERES-LOS RIOS;M;28;350;21672
1354;12;LOS RIOS;515;BABAHOYO;6830;BARREIRO /SANTA RITA;U;1;BARREIRO /SANTA RITA;1919;UNIDAD EDUCATIVA BARREIRO;F;4;350;21700
1355;12;LOS RIOS;515;BABAHOYO;6830;BARREIRO /SANTA RITA;U;1;BARREIRO /SANTA RITA;7087;UNIDAD EDUCATIVA BARREIRO - BLOQUE 2;M;9;350;21711
1356;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1990;UNIDAD EDUCATIVA CIUDAD DE VALENCIA;F;1;350;21727
1357;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1955;ESCUELA DE EDUCACION BASICA VICTOR MANUEL RENDON;F;16;350;21757
1358;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1874;ESCUELA DE EDUCACION BASICA GALO PLAZA LASSO;F;31;350;21787
1359;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1990;UNIDAD EDUCATIVA CIUDAD DE VALENCIA;M;5;350;21736
1360;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1955;ESCUELA DE EDUCACION BASICA VICTOR MANUEL RENDON;M;20;350;21766
1361;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1874;ESCUELA DE EDUCACION BASICA GALO PLAZA LASSO;M;35;350;21796
1362;12;LOS RIOS;516;VALENCIA;6685;VALENCIA;U;2;EL VERGEL;1956;ESCUELA DE EDUCACION BASICA EL VERGEL;M;3;350;21816
1363;12;LOS RIOS;520;BABA;1460;GUARE;R;1;GUARE;1699;UNIDAD EDUCATIVA GUARE;M;3;350;21842
1364;12;LOS RIOS;520;BABA;1740;ISLA DE BEJUCAL;R;0; ;337;UNIDAD EDUCATIVA ISLA DE BEJUCAL;F;4;350;21866
1365;12;LOS RIOS;520;BABA;1740;ISLA DE BEJUCAL;R;0; ;4596;ESCUELA DE EDUCACION BASICA ANGEL VILLAMARIN ORTIZ;M;9;350;21877
1366;12;LOS RIOS;520;BABA;5085;BABA;U;0; ;1422;UNIDAD EDUCATIVA 23 DE JUNIO;F;14;350;21906
1367;12;LOS RIOS;520;BABA;5085;BABA;U;0; ;1750;UNIDAD EDUCATIVA JUAN MONTALVO - BLOQUE 2 BABA;F;29;270;21936
1368;12;LOS RIOS;520;BABA;5085;BABA;U;0; ;1422;UNIDAD EDUCATIVA 23 DE JUNIO;M;15;350;21909
1369;12;LOS RIOS;520;BABA;5085;BABA;U;0; ;1750;UNIDAD EDUCATIVA JUAN MONTALVO - BLOQUE 2 BABA;M;30;350;21938
1370;12;LOS RIOS;525;VINCES;140;ANTONIO SOTOMAYOR;R;1;ANTONIO SOTOMAYOR;1995;UNIDAD EDUCATIVA 13 DE ENERO;M;5;350;21950
1371;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1745;UNIDAD EDUCATIVA VINCES;F;11;350;21984
1372;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1872;ESCUELA DE EDUCACION BASICA DR LORENZO RUFFO PEÑA;F;26;350;22014
1373;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1848;ESCUELA DE EDUCACION BASICA CARLOS COELLO ICAZA;F;41;350;22044
1374;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;37;ESCUELA DE EDUCACION BASICA CIUDAD DE VINCES;F;56;350;22074
1375;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;5008;UNIDAD EDUCATIVA JOSE DE ANTEPARA;F;71;350;22104
1376;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1745;UNIDAD EDUCATIVA VINCES;M;7;350;21977
1377;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1743;UNIDAD EDUCATIVA DIEZ DE AGOSTO;M;22;350;22007
1378;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1848;ESCUELA DE EDUCACION BASICA CARLOS COELLO ICAZA;M;37;350;22037
1379;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;1829;ESCUELA DE EDUCACION BASICA ANGEL VELIZ MENDOZA;M;52;350;22067
1380;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;5008;UNIDAD EDUCATIVA JOSE DE ANTEPARA;M;67;350;22097
1381;12;LOS RIOS;525;VINCES;6245;VINCES;U;1;VINCES;6110;POLIDEPORTIVO VICTOR MOSCOSO;M;82;108;22124
1382;12;LOS RIOS;530;PUEBLO VIEJO;3015;PUERTO PECHICHE;R;0; ;6861;UNIDAD EDUCATIVA AURORA ESTRADA AYALA - PUERTO PECHICHE;M;6;350;22142
1383;12;LOS RIOS;530;PUEBLO VIEJO;3510;SAN JUAN;R;0; ;1845;UNIDAD EDUCATIVA LEON DE FEBRES CORDERO;F;14;350;22171
1384;12;LOS RIOS;530;PUEBLO VIEJO;3510;SAN JUAN;R;0; ;1410;UNIDAD EDUCATIVA SAN JUAN;M;6;350;22156
1385;12;LOS RIOS;530;PUEBLO VIEJO;3510;SAN JUAN;R;0; ;6062;COLISEO DE DEPORTES SAN JUAN;M;21;350;22186
1386;12;LOS RIOS;530;PUEBLO VIEJO;5800;PUEBLO VIEJO;U;0; ;1943;ESCUELA DE EDUCACION BASICA MIGUEL SUAREZ SEMINARIO;F;13;350;22215
1387;12;LOS RIOS;530;PUEBLO VIEJO;5800;PUEBLO VIEJO;U;0; ;1653;ESCUELA DE EDUCACION BASICA ESPAÑA;M;9;350;22208
1388;12;LOS RIOS;535;URDANETA;3175;RICAURTE;R;1;RICAURTE;1973;UNIDAD EDUCATIVA RICAURTE;F;5;350;22238
1389;12;LOS RIOS;535;URDANETA;3175;RICAURTE;R;1;RICAURTE;1864;ESCUELA DE EDUCACION BASICA GABRIEL GARCIA MORENO;F;20;350;22268
1390;12;LOS RIOS;535;URDANETA;3175;RICAURTE;R;1;RICAURTE;1973;UNIDAD EDUCATIVA RICAURTE;M;14;350;22257
1391;12;LOS RIOS;535;URDANETA;5185;CATARAMA;U;0; ;1985;UNIDAD EDUCATIVA 11 DE OCTUBRE;F;7;350;22295
1392;12;LOS RIOS;535;URDANETA;5185;CATARAMA;U;0; ;1985;UNIDAD EDUCATIVA 11 DE OCTUBRE;M;7;350;22296
1393;12;LOS RIOS;540;QUEVEDO;4420;LA ESPERANZA;R;0; ;1902;UNIDAD EDUCATIVA MANUEL VITERI CAMACHO;F;6;335;22324
1394;12;LOS RIOS;540;QUEVEDO;4425;SAN CARLOS;R;0; ;1926;UNIDAD EDUCATIVA SAN CARLOS;F;9;350;22342
1395;12;LOS RIOS;540;QUEVEDO;4425;SAN CARLOS;R;0; ;1926;UNIDAD EDUCATIVA SAN CARLOS;M;9;350;22343
1396;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1860;ESCUELA DE EDUCACION BASICA QUITO;F;8;350;22371
1397;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1828;ESCUELA DE EDUCACION BASICA MANUEL DE JESUS CALLE;F;23;350;22401
1398;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1942;ESCUELA DE EDUCACION BASICA OTTO AROSEMENA GOMEZ;F;38;350;22431
1399;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;5435;COLISEO DE DEPORTES WELLINTONG CHANG LÚA - QUEVEDO;F;53;350;22461
1400;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1860;ESCUELA DE EDUCACION BASICA QUITO;M;13;350;22382
1401;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1942;ESCUELA DE EDUCACION BASICA OTTO AROSEMENA GOMEZ;M;28;350;22412
1402;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;2051;ESCUELA DE EDUCACION BASICA CARLOS JULIO AROSEMENA TOLA;M;43;350;22442
1403;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1937;ESCUELA DE EDUCACION BASICA NUESTRA SEÑORA DE FATIMA;M;58;350;22469
1404;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1890;UNIDAD EDUCATIVA QUEVEDO;F;11;350;22494
1405;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1939;UNIDAD EDUCATIVA ELOY ALFARO - QUEVEDO;F;26;350;22524
1406;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1890;UNIDAD EDUCATIVA QUEVEDO;M;8;350;22489
1407;12;LOS RIOS;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1901;ESCUELA DE EDUCACION BASICA JOSE ISAAC MONTES;M;23;350;22519
1408;12;LOS RIOS;540;QUEVEDO;6115;SAN CAMILO;U;0; ;1877;UNIDAD EDUCATIVA NICOLAS INFANTE DIAZ - SAN CAMILO;F;3;350;22548
1409;12;LOS RIOS;540;QUEVEDO;6115;SAN CAMILO;U;0; ;1695;UNIDAD EDUCATIVA UNIDAD POPULAR;F;18;350;22578
1410;12;LOS RIOS;540;QUEVEDO;6115;SAN CAMILO;U;0; ;1913;UNIDAD EDUCATIVA SAN CAMILO;F;33;350;22608
1411;12;LOS RIOS;540;QUEVEDO;6115;SAN CAMILO;U;0; ;1877;UNIDAD EDUCATIVA NICOLAS INFANTE DIAZ - SAN CAMILO;M;5;350;22553
1412;12;LOS RIOS;540;QUEVEDO;6115;SAN CAMILO;U;0; ;1695;UNIDAD EDUCATIVA UNIDAD POPULAR;M;20;350;22583
1413;12;LOS RIOS;540;QUEVEDO;6115;SAN CAMILO;U;0; ;1913;UNIDAD EDUCATIVA SAN CAMILO;M;35;350;22613
1414;12;LOS RIOS;540;QUEVEDO;6635;SAN CRISTOBAL;U;0; ;2042;ESCUELA DE EDUCACION BASICA CELESTE CARLIER FUENTES;F;8;350;22645
1415;12;LOS RIOS;540;QUEVEDO;6640;VENUS DEL RIO QUEVEDO;U;0; ;1923;ESCUELA DE EDUCACION BASICA CARLOS FINLAY;F;5;350;22657
1416;12;LOS RIOS;540;QUEVEDO;6640;VENUS DEL RIO QUEVEDO;U;0; ;6024;ESCUELA DE EDUCACIÓN BASICA LENIN;F;20;350;22687
1417;12;LOS RIOS;540;QUEVEDO;6640;VENUS DEL RIO QUEVEDO;U;0; ;1865;UNIDAD EDUCATIVA DR MANUEL QUINTANA MIRANDA;M;13;350;22674
1418;12;LOS RIOS;540;QUEVEDO;6645;NICOLAS INFANTE DIAZ;U;0; ;1908;ESCUELA DE EDUCACION BASICA ARNULFO CHAVEZ MIRANDA;F;8;62;22705
1419;12;LOS RIOS;540;QUEVEDO;6650;GUAYACAN;U;0; ;1671;UNIDAD EDUCATIVA LOS GUAYACANES;F;8;350;22721
1420;12;LOS RIOS;540;QUEVEDO;6650;GUAYACAN;U;0; ;1671;UNIDAD EDUCATIVA LOS GUAYACANES;M;9;350;22724
1421;12;LOS RIOS;540;QUEVEDO;6655;SIETE DE OCTUBRE;U;0; ;1934;ESCUELA DE EDUCACION BASICA GENERAL QUISQUIS;F;12;350;22755
1422;12;LOS RIOS;540;QUEVEDO;6660;VIVA ALFARO;U;0; ;1822;ESCUELA DE EDUCACION BASICA JORGE CARRERA ANDRADE;F;2;350;22760
1423;12;LOS RIOS;540;QUEVEDO;6660;VIVA ALFARO;U;0; ;1822;ESCUELA DE EDUCACION BASICA JORGE CARRERA ANDRADE;M;8;376;22773
1424;12;LOS RIOS;540;QUEVEDO;6690;24 DE MAYO;U;0; ;1992;UNIDAD EDUCATIVA 24 DE MAYO;M;5;350;22784
1425;12;LOS RIOS;545;VENTANAS;4330;ZAPOTAL;R;1;ZAPOTAL;2031;UNIDAD EDUCATIVA ZAPOTAL;M;3;350;22799
1426;12;LOS RIOS;545;VENTANAS;4585;LOS ANGELES;R;0; ;3943;ESCUELA DE EDUCACION BASICA MANUELITA SAENZ;M;1;350;22818
1427;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1957;UNIDAD EDUCATIVA 6 DE OCTUBRE;F;10;350;22843
1428;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1954;UNIDAD EDUCATIVA HUMBERTO MOREIRA MARQUEZ;F;25;350;22873
1429;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1972;ESCUELA DE EDUCACION BASICA ISIDRO AYORA CUEVA;F;40;350;22903
1430;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6125;UNIDAD EDUCATIVA ANA ROSA VALDIVIESO DE LANDIVAR;F;55;350;22933
1431;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1957;UNIDAD EDUCATIVA 6 DE OCTUBRE;M;3;350;22830
1432;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1957;UNIDAD EDUCATIVA 6 DE OCTUBRE;M;18;350;22860
1433;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1972;ESCUELA DE EDUCACION BASICA ISIDRO AYORA CUEVA;M;33;350;22890
1434;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6125;UNIDAD EDUCATIVA ANA ROSA VALDIVIESO DE LANDIVAR;M;48;350;22920
1435;12;LOS RIOS;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6190;ESCUELA DE EDUCACION BASICA REAL AUDIENCIA DE QUITO;M;63;350;22950
1436;12;LOS RIOS;546;QUINSALOMA;6915;QUINSALOMA;U;1;QUINSALOMA;2022;UNIDAD EDUCATIVA 16 DE MAYO;F;2;350;22976
1437;12;LOS RIOS;546;QUINSALOMA;6915;QUINSALOMA;U;1;QUINSALOMA;2028;ESCUELA DE EDUCACION BASICA CALICUCHIMA;F;17;396;23006
1438;12;LOS RIOS;546;QUINSALOMA;6915;QUINSALOMA;U;1;QUINSALOMA;2028;ESCUELA DE EDUCACION BASICA CALICUCHIMA;M;15;350;23003
1439;12;LOS RIOS;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;286;ESCUELA DE EDUCACION BASICA FEDERICO GONZALEZ SUAREZ;F;8;350;23031
1440;12;LOS RIOS;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;6102;UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA - BLOQUE 1;F;23;350;23061
1441;12;LOS RIOS;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;286;ESCUELA DE EDUCACION BASICA FEDERICO GONZALEZ SUAREZ;M;8;350;23032
1442;12;LOS RIOS;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;6102;UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA - BLOQUE 1;M;23;350;23062
1443;12;LOS RIOS;750;PALENQUE;6330;PALENQUE;U;1;PALENQUE;6090;UNIDAD EDUCATIVA DEL MILENIO NICOLAS INFANTE DIAZ - PALENQUE;F;16;350;23111
1444;12;LOS RIOS;750;PALENQUE;6330;PALENQUE;U;1;PALENQUE;6090;UNIDAD EDUCATIVA DEL MILENIO NICOLAS INFANTE DIAZ - PALENQUE;M;17;350;23114
1445;12;LOS RIOS;945;BUENA FE;150;PATRICIA PILAR;R;1;PATRICIA PILAR;964;UNIDAD EDUCATIVA FLUMINENSE;F;6;350;23147
1446;12;LOS RIOS;945;BUENA FE;150;PATRICIA PILAR;R;1;PATRICIA PILAR;964;UNIDAD EDUCATIVA FLUMINENSE;M;9;350;23154
1447;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2010;UNIDAD EDUCATIVA JOSE MARIA VELASCO IBARRA;F;4;350;23175
1448;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2010;UNIDAD EDUCATIVA JOSE MARIA VELASCO IBARRA;F;19;350;23205
1449;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2009;UNIDAD EDUCATIVA QUINTILIANO SANCHEZ RENDON;F;34;350;23235
1450;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2055;UNIDAD EDUCATIVA HEROES DEL CENEPA;F;49;350;23265
1451;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;4160;ESCUELA DE EDUCACION BASICA 13 DE ABRIL;F;64;350;23295
1452;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2010;UNIDAD EDUCATIVA JOSE MARIA VELASCO IBARRA;M;11;350;23190
1453;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2009;UNIDAD EDUCATIVA QUINTILIANO SANCHEZ RENDON;M;26;350;23220
1454;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2054;UNIDAD EDUCATIVA JUAN MONTALVO - BUENA FE;M;41;350;23250
1455;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2055;UNIDAD EDUCATIVA HEROES DEL CENEPA;M;56;350;23280
1456;12;LOS RIOS;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;2;FUMISA;3960;ESCUELA DE EDUCACION BASICA REPUBLICA DE ALEMANIA;F;2;349;23308
1457;12;LOS RIOS;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;1740;UNIDAD EDUCATIVA MOCACHE;F;13;350;23334
1458;12;LOS RIOS;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;1765;ESCUELA DE EDUCACION BASICA MARIA CORDERO LEON;F;28;350;23364
1459;12;LOS RIOS;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;2005;ESCUELA DE EDUCACION BASICA VICENTE ROCAFUERTE;M;5;350;23319
1460;12;LOS RIOS;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;1740;UNIDAD EDUCATIVA MOCACHE;M;20;350;23349
1461;12;LOS RIOS;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;2007;ESCUELA DE EDUCACION BASICA HONORATO VASQUEZ;M;35;350;23379
1462;13;MANABI;230;FLAVIO ALFARO;1620;ZAPALLO;R;0; ;2372;"UNIDAD EDUCATIVA ""REIMUNDO AVEIGA MOREIRA"" SIGLO XXI";F;1;350;23412
